x y polar
0.20509606565786 0.249738073020468 84.14999994793341
0.204314185266125 0.24981198247206 85.04999995572193
0.203531240413904 0.249873601563219 85.94999996362147
0.202747424281093 0.249922915090359 86.84999997161108
0.201962930262561 0.249959910886107 87.74999997967251
0.201177951920439 0.249984579822306 88.64999998778315
0.200392682936354 0.249996915812266 89.5499999959243
0.199607317063646 0.249996915812266 90.4500000040757
0.198822048079561 0.249984579822306 91.35000001221687
0.198037069737438 0.249959910886107 92.25000002032863
0.197252575718907 0.249922915090359 93.15000002838894
0.196468759586096 0.249873601563219 94.05000003637858
0.195685814733875 0.24981198247206 94.9500000442781
0.19490393434214 0.249738073020468 95.85000005206659
0.194123311328146 0.249651891444492 96.75000005972454
0.193344138298911 0.249553459008142 97.65000006723028
0.192566607503687 0.249442799998145 98.55000007456661
0.191790910786534 0.249319941717953 99.45000008171093
0.191017239538977 0.249184914481001 100.35000008864556
0.19024578465279 0.249037751603235 101.25000009534868
0.189476736472891 0.248878489394887 102.15000010180096
0.188710284750379 0.248707167151517 103.0500001079838
0.187946618595718 0.248523827144318 103.95000011387626
0.187185926432074 0.248328514609687 104.8500001194584
0.186428395948824 0.248121277738061 105.75000012471205
0.185674214055249 0.247902167662028 106.65000012961801
0.184923566834417 0.247671238443713 107.55000013415517
0.184176639497267 0.247428547061435 108.45000013830479
0.183433616336912 0.247174153395652 109.35000014204833
0.18269468068317 0.246908120214183 110.25000014536576
0.181960014857325 0.246630513156726 111.1500001482393
0.181229800127148 0.246341400718655 112.05000015064971
0.180504216662168 0.246040854234128 112.95000015257739
0.179783443489218 0.24572894785848 113.85000015400458
0.179067658448264 0.24540575854993 114.7500001549127
0.178357038148526 0.245071366050591 115.65000015528265
0.177651757924901 0.244725852866794 116.55000015509685
0.176951991794702 0.244369304248733 117.45000015433763
0.176257912414722 0.244001808169432 118.35000015298651
0.175569691038636 0.243623455303033 119.2500001510248
0.174887497474741 0.24323433900243 120.15000014843616
0.174211500044065 0.242834555276231 121.05000014520205
0.173541865538831 0.242424202765073 121.95000014130517
0.172878759181305 0.242003382717282 122.85000013672916
0.172222344583033 0.241572198963889 123.75000013145679
0.171572783704468 0.241130757893017 124.65000012547111
0.170930236815011 0.240679168423627 125.55000011875525
0.170294862453467 0.240217541978645 126.45000011129224
0.169666817388926 0.239745992457471 127.35000010306597
0.169046256582085 0.239264636207872 128.25000009406162
0.168433333147013 0.238773591997283 129.1500000842609
0.16782819831337 0.238272980983495 130.05000007364984
0.167231001389098 0.237762926684763 130.95000006221312
0.166641889723578 0.237243554949334 131.85000004993427
0.166061008671274 0.236714993924392 132.75000003679804
0.16548850155587 0.236177374024437 133.65000002279174
0.164924509634909 0.235630827899115 134.5500000078975
0.164369172100885 0.235075490365091 135.44999999210253
0.163822625975563 0.23451149844413 136.3499999772083
0.163285006075608 0.233938991328726 137.24999996320201
0.162756445050666 0.233358110276422 138.1499999500658
0.162237073315237 0.232768998610902 139.04999993778688
0.161727019016505 0.23217180168663 139.94999992635016
0.161226408002717 0.231566666852987 140.84999991573912
0.160735363792128 0.230953743417915 141.74999990593844
0.160254007542529 0.230333182611074 142.64999989693408
0.159782458021355 0.229705137546533 143.5499998887078
0.159320831576373 0.229069763184989 144.4499998812448
0.158869242106983 0.228427216295532 145.34999987452895
0.158427801036111 0.227777655416967 146.24999986854317
0.157996617282719 0.227121240818695 147.14999986327024
0.157575797234927 0.226458134461169 148.04999985869486
0.157165444723769 0.225788499955935 148.949999854798
0.15676566099757 0.225112502525258 149.84999985156486
0.156376544696967 0.224430308961364 150.7499998489752
0.155998191830568 0.223742087585278 151.64999984701353
0.155630695751267 0.223048008205298 152.54999984566243
0.155274147133206 0.222348242075099 153.44999984490318
0.154928633949409 0.221642961851474 154.34999984471736
0.15459424145007 0.220932341551736 155.24999984508736
0.15427105214152 0.220216556510782 156.14999984599544
0.153959145765872 0.219495783337832 157.04999984742264
0.153658599281345 0.218770199872852 157.94999984935026
0.153369486843274 0.218039985142675 158.84999985176074
0.153091879785817 0.21730531931683 159.74999985463427
0.152825846604348 0.216566383663088 160.6499998579517
0.152571452938565 0.215823360502733 161.5499998616952
0.152328761556287 0.215076433165583 162.44999986584486
0.152097832337972 0.214325785944751 163.34999987038202
0.151878722261939 0.213571604051176 164.24999987528798
0.151671485390313 0.212814073567926 165.14999988054163
0.151476172855682 0.212053381404282 166.04999988612374
0.151292832848483 0.211289715249621 166.94999989201622
0.151121510605114 0.210523263527109 167.8499998981988
0.150962248396765 0.20975421534721 168.74999990465136
0.150815085518999 0.208982760461023 169.64999991135446
0.150680058282047 0.208209089213466 170.54999991828907
0.150557200001855 0.207433392496313 171.4499999254334
0.150446540991858 0.206655861701089 172.34999993276975
0.150348108555508 0.205876688671854 173.24999994027547
0.150261926979532 0.20509606565786 174.14999994793342
0.15018801752794 0.204314185266125 175.04999995572192
0.150126398436781 0.203531240413904 175.94999996362145
0.150077084909641 0.202747424281093 176.84999997161108
0.150040089113893 0.201962930262561 177.7499999796725
0.150015420177694 0.201177951920439 178.64999998778316
0.150003084187734 0.200392682936354 179.54999999592428
0.150003084187734 0.199607317063646 180.45000000407572
0.150015420177694 0.198822048079561 181.3500000122169
0.150040089113893 0.198037069737438 182.25000002032866
0.150077084909641 0.197252575718907 183.15000002838894
0.150126398436781 0.196468759586096 184.05000003637858
0.15018801752794 0.195685814733875 184.9500000442781
0.150261926979532 0.19490393434214 185.85000005206658
0.150348108555508 0.194123311328146 186.75000005972456
0.150446540991858 0.193344138298911 187.65000006723028
0.150557200001855 0.192566607503687 188.5500000745666
0.150680058282047 0.191790910786534 189.45000008171093
0.150815085518999 0.191017239538977 190.35000008864557
0.150962248396765 0.19024578465279 191.25000009534867
0.151121510605114 0.189476736472891 192.1500001018012
0.151292832848483 0.188710284750379 193.0500001079838
0.151476172855682 0.187946618595718 193.95000011387626
0.151671485390313 0.187185926432074 194.8500001194584
0.151878722261939 0.186428395948824 195.75000012471202
0.152097832337972 0.185674214055249 196.65000012961798
0.152328761556287 0.184923566834417 197.55000013415517
0.152571452938565 0.184176639497267 198.4500001383048
0.152825846604348 0.183433616336912 199.35000014204832
0.153091879785817 0.18269468068317 200.25000014536576
0.153369486843274 0.181960014857325 201.15000014823931
0.153658599281345 0.181229800127148 202.05000015064974
0.153959145765872 0.180504216662168 202.95000015257736
0.15427105214152 0.179783443489218 203.8500001540046
0.15459424145007 0.179067658448264 204.75000015491267
0.154928633949409 0.178357038148526 205.65000015528264
0.155274147133206 0.177651757924901 206.55000015509682
0.155630695751267 0.176951991794702 207.4500001543376
0.155998191830568 0.176257912414722 208.3500001529865
0.156376544696967 0.175569691038636 209.2500001510248
0.15676566099757 0.174887497474742 210.15000014843517
0.157165444723769 0.174211500044065 211.050000145202
0.157575797234927 0.173541865538831 211.95000014130517
0.157996617282719 0.172878759181305 212.85000013672976
0.158427801036111 0.172222344583033 213.75000013145683
0.158869242106983 0.171572783704468 214.65000012547108
0.159320831576373 0.170930236815011 215.55000011875524
0.159782458021355 0.170294862453467 216.4500001112922
0.160254007542529 0.169666817388926 217.35000010306595
0.160735363792127 0.169046256582085 218.25000009406088
0.161226408002717 0.168433333147013 219.1500000842609
0.161727019016505 0.16782819831337 220.05000007364984
0.162237073315237 0.167231001389098 220.95000006221312
0.162756445050666 0.166641889723578 221.85000004993424
0.163285006075608 0.166061008671274 222.75000003679804
0.163822625975563 0.16548850155587 223.65000002279172
0.164369172100885 0.164924509634909 224.55000000789747
0.211289715249621 0.151292832848483 283.05000010798375
0.212053381404282 0.151476172855682 283.95000011387623
0.212814073567926 0.151671485390313 284.85000011945834
0.213571604051176 0.151878722261939 285.750000124712
0.214325785944751 0.152097832337972 286.650000129618
0.215076433165583 0.152328761556287 287.55000013415514
0.215823360502733 0.152571452938565 288.45000013830474
0.216566383663088 0.152825846604348 289.3500001420483
0.21730531931683 0.153091879785817 290.25000014536573
0.218039985142675 0.153369486843274 291.15000014823926
0.218770199872852 0.153658599281345 292.0500001506497
0.219495783337832 0.153959145765872 292.9500001525774
0.220216556510782 0.15427105214152 293.85000015400453
0.220932341551736 0.15459424145007 294.75000015491264
0.221642961851474 0.154928633949409 295.6500001552826
0.222348242075099 0.155274147133206 296.5500001550968
0.223048008205298 0.155630695751267 297.4500001543376
0.223742087585278 0.155998191830568 298.35000015298647
0.224430308961364 0.156376544696967 299.2500001510248
0.225112502525258 0.15676566099757 300.15000014843514
0.225788499955935 0.157165444723769 301.050000145202
0.226458134461169 0.157575797234927 301.95000014130517
0.227121240818695 0.157996617282719 302.8500001367297
0.227777655416967 0.158427801036111 303.7500001314568
0.228427216295532 0.158869242106983 304.6500001254711
0.229069763184989 0.159320831576373 305.5500001187552
0.229705137546533 0.159782458021355 306.4500001112922
0.230333182611074 0.160254007542529 307.3500001030659
0.230953743417915 0.160735363792127 308.25000009406085
0.231566666852987 0.161226408002717 309.1500000842609
0.23217180168663 0.161727019016505 310.0500000736498
0.232768998610902 0.162237073315237 310.9500000622131
0.233358110276422 0.162756445050665 311.85000004993344
0.233938991328726 0.163285006075608 312.750000036798
0.234511498444129 0.163822625975563 313.65000002279083
0.235075490365091 0.164369172100885 314.55000000789744
0.235630827899115 0.164924509634909 315.4499999921025
0.236177374024437 0.16548850155587 316.34999997720826
0.236714993924392 0.166061008671274 317.24999996320196
0.237243554949334 0.166641889723578 318.1499999500657
0.237762926684763 0.167231001389098 319.0499999377869
0.238272980983495 0.16782819831337 319.94999992635013
0.238773591997283 0.168433333147013 320.8499999157391
0.239264636207872 0.169046256582085 321.7499999059384
0.239745992457471 0.169666817388926 322.64999989693405
0.240217541978645 0.170294862453467 323.54999988870776
0.240679168423627 0.170930236815011 324.44999988124476
0.241130757893017 0.171572783704468 325.3499998745289
0.241572198963889 0.172222344583033 326.24999986854317
0.242003382717281 0.172878759181305 327.14999986327024
0.242424202765073 0.173541865538831 328.04999985869483
0.242834555276231 0.174211500044065 328.94999985479797
0.24323433900243 0.174887497474742 329.8499998515648
0.243623455303033 0.175569691038636 330.74999984897516
0.244001808169432 0.176257912414722 331.6499998470135
0.244369304248733 0.176951991794702 332.54999984566234
0.244725852866794 0.177651757924901 333.4499998449032
0.245071366050591 0.178357038148526 334.34999984471733
0.24540575854993 0.179067658448264 335.2499998450873
0.24572894785848 0.179783443489218 336.1499998459954
0.246040854234128 0.180504216662168 337.0499998474226
0.246341400718655 0.181229800127148 337.94999984935026
0.246630513156726 0.181960014857325 338.8499998517607
0.246908120214183 0.18269468068317 339.7499998546342
0.247174153395652 0.183433616336912 340.6499998579517
0.247428547061435 0.184176639497267 341.5499998616952
0.247671238443713 0.184923566834417 342.4499998658448
0.247902167662028 0.185674214055249 343.34999987038196
0.248121277738061 0.186428395948824 344.2499998752879
0.248328514609687 0.187185926432074 345.1499998805416
0.248523827144318 0.187946618595718 346.0499998861237
0.248707167151517 0.188710284750379 346.9499998920162
0.248878489394886 0.189476736472891 347.8499998981988
0.249037751603235 0.19024578465279 348.7499999046513
0.249184914481001 0.191017239538977 349.6499999113544
0.249319941717953 0.191790910786534 350.5499999182891
0.249442799998145 0.192566607503687 351.44999992543336
0.249553459008142 0.193344138298911 352.3499999327697
0.249651891444492 0.194123311328146 353.2499999402755
0.249738073020468 0.19490393434214 354.1499999479334
0.24981198247206 0.195685814733875 355.0499999557219
0.249873601563219 0.196468759586096 355.9499999636214
0.249922915090359 0.197252575718907 356.84999997161106
0.249959910886107 0.198037069737439 357.7499999796725
0.249984579822306 0.198822048079561 358.64999998778313
0.249996915812266 0.199607317063646 359.5499999959243
0.249996915812266 0.200392682936354 0.4500000040757007
0.249984579822306 0.201177951920439 1.350000012216844
0.249959910886107 0.201962930262561 2.2500000203274886
0.249922915090359 0.202747424281093 3.1500000283889227
0.249873601563219 0.203531240413904 4.050000036378548
0.24981198247206 0.204314185266125 4.950000044278077
0.249738073020468 0.20509606565786 5.850000052066591
0.249651891444492 0.205876688671854 6.750000059724513
0.249553459008142 0.206655861701089 7.650000067230247
0.249442799998145 0.207433392496313 8.550000074566617
0.249319941717953 0.208209089213466 9.450000081710929
0.249184914481001 0.208982760461023 10.350000088645537
0.249037751603235 0.20975421534721 11.250000095348646
0.248878489394886 0.210523263527109 12.150000101801208
0.248707167151517 0.211289715249621 13.050000107983776
0.248523827144318 0.212053381404282 13.950000113876259
0.248328514609687 0.212814073567926 14.850000119458366
0.248121277738061 0.213571604051176 15.75000012471202
0.247902167662028 0.214325785944751 16.650000129617982
0.247671238443713 0.215076433165583 17.550000134155148
0.247428547061435 0.215823360502733 18.45000013830479
0.247174153395652 0.216566383663088 19.35000014204831
0.246908120214183 0.21730531931683 20.250000145365735
0.246630513156726 0.218039985142675 21.150000148239272
0.246341400718655 0.218770199872852 22.050000150649716
0.246040854234128 0.219495783337832 22.95000015257739
0.24572894785848 0.220216556510782 23.850000154004558
0.24540575854993 0.220932341551736 24.750000154912655
0.245071366050591 0.221642961851474 25.650000155282644
0.244725852866794 0.222348242075099 26.550000155096843
0.244369304248733 0.223048008205298 27.450000154337598
0.244001808169432 0.223742087585278 28.35000015298647
0.243623455303033 0.224430308961364 29.250000151024828
0.24323433900243 0.225112502525258 30.150000148435158
0.242834555276231 0.225788499955935 31.050000145202013
0.242424202765073 0.226458134461169 31.950000141305154
0.242003382717282 0.227121240818695 32.85000013672913
0.241572198963889 0.227777655416967 33.75000013145681
0.241130757893017 0.228427216295532 34.650000125471074
0.240679168423627 0.229069763184989 35.55000011875523
0.240217541978645 0.229705137546533 36.45000011129222
0.239745992457471 0.230333182611074 37.35000010306594
0.239264636207872 0.230953743417915 38.250000094061576
0.238773591997283 0.231566666852987 39.150000084260896
0.238272980983495 0.23217180168663 40.050000073649855
0.237762926684763 0.232768998610902 40.95000006221311
0.237243554949334 0.233358110276422 41.85000004993425
0.236714993924392 0.233938991328726 42.75000003679802
0.236177374024437 0.23451149844413 43.6500000227917
0.235630827899115 0.235075490365091 44.550000007897495
0.235075490365091 0.235630827899115 45.449999992102505
0.234511498444129 0.236177374024437 46.34999997720913
0.233938991328726 0.236714993924392 47.24999996320198
0.233358110276422 0.237243554949334 48.149999950065755
0.232768998610902 0.237762926684763 49.04999993778689
0.23217180168663 0.238272980983495 49.94999992635015
0.231566666852987 0.238773591997283 50.84999991573911
0.230953743417915 0.239264636207872 51.749999905938424
0.230333182611074 0.239745992457471 52.64999989693406
0.229705137546533 0.240217541978645 53.54999988870779
0.229069763184989 0.240679168423627 54.44999988124478
0.228427216295532 0.241130757893017 55.349999874528926
0.227777655416967 0.241572198963889 56.2499998685432
0.227121240818695 0.242003382717282 57.14999986327087
0.226458134461169 0.242424202765073 58.049999858694854
0.225788499955935 0.242834555276231 58.949999854797994
0.225112502525258 0.24323433900243 59.84999985156485
0.224430308961364 0.243623455303033 60.74999984897518
0.223742087585278 0.244001808169432 61.64999984701353
0.223048008205298 0.244369304248733 62.549999845662406
0.222348242075099 0.244725852866794 63.44999984490316
0.221642961851474 0.245071366050591 64.34999984471736
0.220932341551736 0.24540575854993 65.24999984508734
0.220216556510782 0.24572894785848 66.14999984599545
0.219495783337832 0.246040854234128 67.04999984742261
0.218770199872852 0.246341400718655 67.94999984935029
0.218039985142675 0.246630513156726 68.84999985176073
0.21730531931683 0.246908120214183 69.74999985463427
0.216566383663088 0.247174153395652 70.64999985795168
0.215823360502733 0.247428547061435 71.54999986169521
0.215076433165583 0.247671238443713 72.44999986584484
0.214325785944751 0.247902167662028 73.34999987038202
0.213571604051176 0.248121277738061 74.24999987528798
0.212814073567926 0.248328514609687 75.14999988054164
0.212053381404282 0.248523827144318 76.04999988612374
0.211289715249621 0.248707167151517 76.94999989201622
